               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.044425,            0.022455,           0.0045611,             0.76609,              0.4292,             0.50144,             0.24331,            0.045939,            0.019606,            0.004683,            0.007723,            0.007723,            0.007723
                  48,            0.044746,            0.022384,           0.0047367,             0.77039,             0.46469,             0.54852,             0.26373,            0.043366,            0.018341,           0.0044426,           0.0076735,           0.0076735,           0.0076735
                  49,            0.044439,            0.022051,           0.0046217,             0.77199,             0.49383,             0.56025,             0.28247,            0.043211,            0.018087,           0.0042403,            0.007624,            0.007624,            0.007624
                  50,            0.044215,            0.022883,           0.0046212,             0.78961,             0.45242,              0.5316,             0.25611,            0.045976,            0.019529,           0.0048624,           0.0075745,           0.0075745,           0.0075745
                  51,            0.043986,            0.021976,           0.0045916,             0.71545,             0.49838,             0.54853,             0.27282,             0.04441,            0.018965,           0.0044153,            0.007525,            0.007525,            0.007525
                  52,            0.043787,            0.022074,           0.0044661,             0.69722,             0.54332,             0.57653,             0.29255,            0.042536,            0.017846,           0.0043288,           0.0074755,           0.0074755,           0.0074755
                  53,            0.043503,            0.022413,           0.0045103,             0.74924,             0.51293,             0.56727,             0.27882,            0.043797,            0.018857,           0.0047479,            0.007426,            0.007426,            0.007426
                  54,            0.043936,            0.022152,           0.0046009,             0.81541,             0.50016,             0.58381,              0.2967,            0.043091,            0.018296,           0.0043085,           0.0073765,           0.0073765,           0.0073765
                  55,            0.044037,            0.022117,           0.0043662,             0.64836,             0.52085,             0.56362,             0.27492,            0.043844,            0.018613,            0.003995,            0.007327,            0.007327,            0.007327
                  56,            0.043279,            0.022387,           0.0044174,             0.78412,              0.4861,             0.55273,             0.27763,            0.043188,            0.018347,           0.0046045,           0.0072775,           0.0072775,           0.0072775
                  57,            0.043339,            0.021824,           0.0044282,             0.72459,             0.39361,               0.469,             0.23141,            0.048336,            0.022449,           0.0057176,            0.007228,            0.007228,            0.007228
                  58,            0.042759,            0.022242,           0.0044661,              0.7703,             0.52768,               0.578,             0.28105,            0.042187,            0.017979,           0.0040932,           0.0071785,           0.0071785,           0.0071785
                  59,            0.042642,            0.021479,           0.0042785,             0.65876,             0.46861,             0.51213,             0.25538,            0.044379,            0.021174,           0.0050469,            0.007129,            0.007129,            0.007129
                  60,            0.042713,            0.021951,           0.0043526,             0.70844,             0.50976,             0.57036,             0.28546,            0.042308,             0.01787,           0.0042148,           0.0070795,           0.0070795,           0.0070795
                  61,            0.042032,            0.021929,           0.0041593,             0.74249,             0.51682,             0.57461,             0.29108,             0.04216,            0.017923,           0.0041361,             0.00703,             0.00703,             0.00703
                  62,            0.042569,            0.021933,           0.0040369,             0.66553,              0.5172,             0.56279,             0.27405,            0.043745,            0.018639,           0.0042648,           0.0069805,           0.0069805,           0.0069805
                  63,            0.042376,            0.021443,           0.0043136,             0.67482,             0.50296,             0.56378,             0.28105,            0.042435,            0.018031,           0.0040559,            0.006931,            0.006931,            0.006931
                  64,            0.042503,            0.020873,           0.0042373,             0.67063,             0.52426,             0.58022,             0.29445,            0.041937,            0.017866,           0.0042996,           0.0068815,           0.0068815,           0.0068815
                  65,            0.042114,            0.021436,           0.0040237,             0.73604,             0.46887,             0.56253,             0.28432,            0.042772,            0.018397,           0.0038892,            0.006832,            0.006832,            0.006832
                  66,            0.041351,            0.020772,           0.0039251,             0.64199,             0.50263,              0.5561,             0.28929,            0.043517,            0.018996,           0.0041001,           0.0067825,           0.0067825,           0.0067825
                  67,            0.041572,            0.021152,           0.0040937,             0.69069,             0.54096,             0.58912,             0.30116,            0.042711,            0.018074,           0.0042915,            0.006733,            0.006733,            0.006733
                  68,            0.042057,            0.021574,           0.0040957,             0.68533,             0.53704,             0.57816,             0.28783,            0.042251,            0.018233,           0.0042359,           0.0066835,           0.0066835,           0.0066835
                  69,            0.041413,            0.021542,           0.0040199,              0.7063,             0.55927,              0.5924,             0.29952,            0.041374,            0.017813,           0.0039439,            0.006634,            0.006634,            0.006634
                  70,            0.041468,            0.020717,           0.0036982,             0.73462,             0.54678,             0.61076,             0.30081,            0.041772,            0.017647,           0.0038848,           0.0065845,           0.0065845,           0.0065845
                  71,            0.041247,            0.021259,           0.0040336,             0.64598,             0.58851,             0.59741,             0.30726,            0.041689,             0.01774,           0.0036697,            0.006535,            0.006535,            0.006535
                  72,            0.040818,            0.020886,           0.0037904,             0.63938,             0.51874,             0.54456,             0.27337,            0.042826,            0.018901,           0.0045712,           0.0064855,           0.0064855,           0.0064855
                  73,            0.041216,            0.021289,           0.0039431,             0.71373,             0.58807,             0.62349,             0.30405,            0.041222,            0.017567,           0.0038283,            0.006436,            0.006436,            0.006436
                  74,             0.04109,            0.020859,           0.0036839,             0.67255,             0.56214,             0.60149,             0.31343,            0.041291,            0.017773,           0.0042444,           0.0063865,           0.0063865,           0.0063865
                  75,            0.041019,            0.020718,           0.0037326,             0.69867,             0.57739,             0.60765,             0.30814,            0.041462,            0.017799,           0.0047833,            0.006337,            0.006337,            0.006337
                  76,            0.040524,             0.02077,           0.0037504,             0.73219,             0.51637,             0.58645,             0.29808,            0.041211,            0.017771,           0.0037667,           0.0062875,           0.0062875,           0.0062875
                  77,            0.040343,            0.020541,           0.0036269,             0.74102,             0.52376,             0.60697,             0.31193,            0.041135,            0.017857,           0.0037636,            0.006238,            0.006238,            0.006238
                  78,            0.040314,            0.020508,           0.0035757,             0.78675,             0.54568,             0.60691,             0.30777,             0.04129,            0.017565,            0.003854,           0.0061885,           0.0061885,           0.0061885
                  79,             0.04014,            0.020481,           0.0036494,             0.72522,              0.5819,             0.62629,             0.31173,            0.040965,            0.017583,           0.0037901,            0.006139,            0.006139,            0.006139
                  80,            0.039868,            0.020499,            0.003555,             0.69782,             0.57115,             0.62918,             0.32265,            0.040435,            0.017408,           0.0038599,           0.0060895,           0.0060895,           0.0060895
                  81,            0.039446,            0.020051,            0.003414,             0.83339,             0.50369,             0.58686,             0.30681,            0.041099,            0.017913,           0.0039379,             0.00604,             0.00604,             0.00604
                  82,            0.040152,            0.020264,           0.0036061,             0.79714,             0.54324,             0.61692,             0.31029,            0.040917,            0.017661,           0.0040626,           0.0059905,           0.0059905,           0.0059905
                  83,            0.039623,            0.019833,           0.0034646,             0.70096,             0.56805,             0.61196,             0.31751,            0.040891,            0.017642,           0.0035891,            0.005941,            0.005941,            0.005941
                  84,            0.039966,            0.020835,           0.0036729,             0.79058,             0.55439,             0.63795,             0.32296,            0.040463,            0.017514,           0.0036178,           0.0058915,           0.0058915,           0.0058915
                  85,            0.039535,            0.020484,           0.0035903,             0.62496,             0.57751,             0.60255,             0.30988,            0.040357,            0.017521,           0.0036524,            0.005842,            0.005842,            0.005842
                  86,            0.039407,            0.019738,           0.0034089,             0.81884,             0.53132,              0.6146,             0.31783,            0.040347,            0.017455,           0.0039023,           0.0057925,           0.0057925,           0.0057925
                  87,             0.03931,            0.019527,           0.0033695,             0.80627,              0.5417,             0.61832,             0.31993,             0.04033,             0.01738,            0.003694,            0.005743,            0.005743,            0.005743
                  88,            0.039638,            0.019951,           0.0034157,             0.74522,             0.56699,             0.62261,             0.32352,            0.040539,            0.017629,           0.0042128,           0.0056935,           0.0056935,           0.0056935
                  89,            0.038877,            0.019915,           0.0034276,             0.78296,             0.55194,             0.62669,             0.32312,            0.040265,            0.017273,           0.0034805,            0.005644,            0.005644,            0.005644
                  90,             0.03905,             0.01996,           0.0034281,             0.79592,             0.55669,             0.63144,             0.32297,            0.040694,            0.017624,           0.0035338,           0.0055945,           0.0055945,           0.0055945
                  91,            0.039231,            0.020362,           0.0034933,             0.74414,              0.5478,             0.61166,             0.31444,            0.040165,            0.017507,           0.0034617,            0.005545,            0.005545,            0.005545
                  92,            0.038431,            0.019958,           0.0033726,             0.75914,             0.56164,             0.62441,              0.3165,            0.039938,            0.017444,           0.0036544,           0.0054955,           0.0054955,           0.0054955
                  93,            0.039041,            0.019744,           0.0034587,             0.82815,              0.5537,             0.63979,             0.32403,            0.040364,            0.017494,           0.0034445,            0.005446,            0.005446,            0.005446
                  94,            0.038373,             0.01927,           0.0033119,             0.76935,             0.53956,               0.626,             0.32748,            0.040118,            0.017448,           0.0035162,           0.0053965,           0.0053965,           0.0053965
                  95,            0.038386,            0.019521,           0.0032513,             0.77207,             0.56999,             0.62233,             0.32405,            0.040128,            0.017419,           0.0037357,            0.005347,            0.005347,            0.005347
                  96,            0.038338,             0.01923,           0.0030948,             0.76124,             0.56967,             0.61545,             0.32405,            0.040225,            0.017445,           0.0034693,           0.0052975,           0.0052975,           0.0052975
                  97,            0.038447,            0.019645,           0.0032492,             0.74104,             0.58832,             0.63668,             0.32839,             0.04046,            0.017519,           0.0035455,            0.005248,            0.005248,            0.005248
                  98,            0.037949,            0.019308,           0.0031252,             0.71729,             0.59539,             0.62393,             0.32323,            0.039769,            0.017439,           0.0035794,           0.0051985,           0.0051985,           0.0051985
                  99,            0.038145,            0.019584,           0.0032302,              0.7519,             0.54066,             0.61896,             0.32249,            0.040221,            0.017525,           0.0038823,            0.005149,            0.005149,            0.005149
                 100,            0.037988,            0.019461,           0.0031144,             0.73971,              0.5771,             0.62022,             0.32527,            0.039725,            0.017396,           0.0033796,           0.0050995,           0.0050995,           0.0050995
                 101,            0.038113,            0.019216,           0.0031446,              0.7764,              0.5898,             0.63933,             0.33662,            0.039555,            0.017401,           0.0032184,             0.00505,             0.00505,             0.00505
                 102,            0.037784,            0.019018,           0.0032149,             0.75646,             0.58243,             0.62835,             0.33101,              0.0394,            0.017509,           0.0035691,           0.0050005,           0.0050005,           0.0050005
                 103,            0.037833,            0.019462,           0.0030509,             0.76018,             0.56027,             0.63875,             0.33552,            0.039628,            0.017464,           0.0035807,            0.004951,            0.004951,            0.004951
                 104,            0.037754,            0.019369,           0.0031713,             0.76864,             0.56481,             0.62897,             0.32743,            0.039468,            0.017389,           0.0036096,           0.0049015,           0.0049015,           0.0049015
                 105,             0.03757,            0.019211,            0.003083,             0.77104,             0.58777,             0.64288,             0.33885,            0.039682,            0.017672,           0.0035867,            0.004852,            0.004852,            0.004852
                 106,              0.0373,            0.019274,           0.0031513,             0.80884,             0.58104,                0.66,             0.34474,            0.039633,            0.017407,           0.0033695,           0.0048025,           0.0048025,           0.0048025
                 107,            0.037499,            0.019259,           0.0030504,             0.73315,             0.60736,             0.65328,             0.33758,            0.039677,            0.017461,           0.0034137,            0.004753,            0.004753,            0.004753
                 108,            0.037406,            0.018929,           0.0029779,             0.82178,              0.5919,             0.66412,             0.34315,            0.039371,             0.01743,           0.0034353,           0.0047035,           0.0047035,           0.0047035
                 109,            0.036813,            0.018656,           0.0029681,             0.79042,             0.58942,             0.65565,             0.33818,            0.039533,            0.017519,           0.0034051,            0.004654,            0.004654,            0.004654
                 110,            0.037071,            0.018655,           0.0030057,             0.80663,             0.57105,             0.65785,             0.35003,            0.039695,            0.017745,           0.0033639,           0.0046045,           0.0046045,           0.0046045
                 111,            0.036451,            0.018408,           0.0028005,             0.76768,             0.62449,             0.66991,             0.35004,            0.039362,            0.017359,           0.0032651,            0.004555,            0.004555,            0.004555
                 112,            0.037065,            0.018968,           0.0030128,              0.7904,             0.54893,             0.63873,             0.33928,            0.039397,            0.017314,           0.0037094,           0.0045055,           0.0045055,           0.0045055
                 113,            0.036357,            0.018727,           0.0028545,             0.77394,             0.59347,              0.6501,             0.34284,            0.039274,            0.017292,           0.0034054,            0.004456,            0.004456,            0.004456
                 114,            0.036221,            0.018436,           0.0028899,             0.80642,             0.59264,             0.66029,             0.34847,            0.039352,            0.017526,           0.0035485,           0.0044065,           0.0044065,           0.0044065
                 115,            0.036323,            0.018641,           0.0029514,             0.81258,             0.58141,             0.65775,             0.34413,            0.039446,            0.017334,           0.0035878,            0.004357,            0.004357,            0.004357
                 116,            0.036583,            0.018593,           0.0030048,             0.78586,              0.5763,             0.65384,             0.34443,            0.039757,            0.017367,           0.0033356,           0.0043075,           0.0043075,           0.0043075
                 117,            0.036589,            0.018761,           0.0029755,             0.81773,             0.55385,             0.64371,             0.34091,            0.039211,             0.01734,           0.0035823,            0.004258,            0.004258,            0.004258
                 118,            0.036104,            0.018461,           0.0029663,             0.77639,             0.59426,             0.64868,             0.34895,            0.039114,            0.017299,           0.0033282,           0.0042085,           0.0042085,           0.0042085
                 119,            0.036158,            0.018057,           0.0027376,             0.79327,             0.56553,             0.65457,             0.35121,            0.039478,            0.017393,            0.003592,            0.004159,            0.004159,            0.004159
                 120,            0.036199,             0.01854,           0.0028818,             0.76315,             0.57534,             0.64765,             0.34142,            0.039288,             0.01747,           0.0035745,           0.0041095,           0.0041095,           0.0041095
                 121,            0.036315,            0.018571,           0.0029286,             0.81869,             0.56657,             0.64331,             0.33909,            0.039266,            0.017318,           0.0037145,             0.00406,             0.00406,             0.00406
                 122,            0.035751,            0.018081,            0.002924,             0.76318,             0.58778,             0.64264,             0.33914,            0.039162,            0.017266,            0.003448,           0.0040105,           0.0040105,           0.0040105
                 123,            0.035634,            0.018339,           0.0028127,              0.7978,             0.56729,             0.64142,                0.34,            0.039038,            0.017268,            0.003554,            0.003961,            0.003961,            0.003961
                 124,            0.035888,            0.018339,           0.0028987,             0.83089,             0.56448,             0.63942,             0.33702,            0.039038,            0.017302,           0.0035189,           0.0039115,           0.0039115,           0.0039115
                 125,            0.035935,            0.018589,           0.0029147,             0.74907,             0.55503,             0.62648,             0.33601,            0.039074,            0.017391,           0.0035474,            0.003862,            0.003862,            0.003862
                 126,            0.035304,            0.018432,            0.002817,             0.75071,             0.58052,             0.63144,             0.34136,            0.039136,            0.017247,           0.0036708,           0.0038125,           0.0038125,           0.0038125
