               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 131,             0.03867,            0.020328,           0.0032309,             0.84744,             0.60059,             0.68748,             0.34407,            0.038232,            0.017769,           0.0034746,            0.003565,            0.003565,            0.003565
                 132,            0.038508,            0.020208,           0.0030361,             0.82061,             0.60573,             0.69066,             0.35191,            0.038245,            0.017727,           0.0035225,           0.0035155,           0.0035155,           0.0035155
                 133,            0.038241,            0.019662,           0.0028882,             0.82341,             0.61498,             0.69699,             0.35653,            0.038261,            0.017721,           0.0034637,            0.003466,            0.003466,            0.003466
                 134,            0.038487,            0.020131,           0.0031685,             0.78949,             0.61422,             0.68335,             0.35199,            0.038052,            0.017683,           0.0034587,           0.0034165,           0.0034165,           0.0034165
                 135,            0.038237,            0.019691,           0.0030467,             0.83391,             0.59908,             0.68239,             0.35551,            0.038232,            0.017761,           0.0034963,            0.003367,            0.003367,            0.003367
                 136,            0.038335,            0.019442,           0.0030855,             0.83991,             0.60363,             0.68296,             0.35033,            0.038276,            0.017762,           0.0032949,           0.0033175,           0.0033175,           0.0033175
                 137,            0.038494,            0.020314,           0.0032385,             0.83387,             0.61444,             0.69454,             0.35789,            0.038252,            0.017701,           0.0035086,            0.003268,            0.003268,            0.003268
                 138,            0.038441,            0.020185,           0.0030725,             0.82206,             0.61279,             0.69116,             0.36317,            0.037964,            0.017791,           0.0035449,           0.0032185,           0.0032185,           0.0032185
                 139,            0.037844,            0.019925,             0.00306,             0.82411,             0.59961,             0.68959,             0.35444,            0.037893,            0.017759,           0.0033571,            0.003169,            0.003169,            0.003169
                 140,            0.038338,            0.020254,           0.0031235,             0.83373,             0.61843,             0.68538,             0.35731,            0.037826,            0.017714,           0.0031847,           0.0031195,           0.0031195,           0.0031195
                 141,            0.037786,              0.0197,           0.0030717,             0.83936,             0.62973,             0.69542,             0.35639,            0.037975,            0.017687,           0.0032864,             0.00307,             0.00307,             0.00307
                 142,            0.038429,            0.020244,           0.0030619,             0.85747,             0.62359,             0.69514,              0.3571,            0.037826,            0.017632,           0.0034311,           0.0030205,           0.0030205,           0.0030205
                 143,            0.037597,            0.019229,           0.0029034,             0.86227,              0.6251,             0.69611,             0.36003,            0.037814,             0.01773,            0.003447,            0.002971,            0.002971,            0.002971
                 144,            0.037381,              0.0196,           0.0030108,              0.8544,             0.61142,             0.70045,             0.36253,            0.037926,            0.017709,           0.0033994,           0.0029215,           0.0029215,           0.0029215
                 145,            0.037438,            0.019325,           0.0028812,             0.83567,             0.62006,             0.69743,             0.35906,            0.037865,            0.017693,           0.0033771,            0.002872,            0.002872,            0.002872
                 146,            0.038093,            0.019565,           0.0031755,              0.8538,             0.61844,             0.72137,             0.35642,            0.037921,            0.017772,           0.0035562,           0.0028225,           0.0028225,           0.0028225
                 147,            0.037697,            0.019334,           0.0031059,             0.83518,             0.60493,             0.69815,             0.35108,            0.037868,             0.01775,           0.0036033,            0.002773,            0.002773,            0.002773
